HSV_H_Mean,HSV_H_Std,HSV_H_Min,HSV_H_Max,HSV_H_Median,HSV_H_Q25,HSV_H_Q75,HSV_S_Mean,HSV_S_Std,HSV_S_Min,HSV_S_Max,HSV_S_Median,HSV_S_Q25,HSV_S_Q75,HSV_V_Mean,HSV_V_Std,HSV_V_Min,HSV_V_Max,HSV_V_Median,HSV_V_Q25,HSV_V_Q75,Image_Name,Label
21.115125399056716,12.744272412202339,0,173,22.0,21.0,23.0,159.51723005373307,72.60008131713364,0,255,175.0,131.0,207.0,116.08496130956291,69.81480794031799,0,255,123.0,61.0,172.0,image_0_3939.jpg,overripe
22.16993575679546,2.258748935326602,15,35,22.0,21.0,22.0,176.75090978362257,47.94342243374533,15,255,180.0,153.0,208.0,146.33041239145,46.82498256192945,53,255,148.0,111.0,179.0,image_0_3939.jpg,overripe
22.31364215615434,6.003906926321303,0,176,22.0,21.0,22.0,178.84129038191205,47.57805065483637,0,255,182.0,155.0,210.0,144.3402262306712,49.81967788219394,0,255,148.0,109.0,179.0,image_0_3939.jpg,overripe
22.58361643078411,9.28666178054431,0,176,22.0,21.0,23.0,166.55989958197543,62.12624363717636,0,255,180.0,146.0,205.0,145.81629950366778,56.061068927843834,0,255,150.0,113.0,190.0,image_0_3989.jpg,overripe
22.13884634430024,1.8927595965713,8,38,22.0,21.0,23.0,161.85898867994058,60.35367300664418,4,253,176.0,142.25,200.0,126.30575676267028,37.27301388823263,43,206,127.0,97.0,157.0,image_0_3989.jpg,overripe
22.130675863975032,1.8380033877228799,6,36,22.0,21.0,23.0,163.36932413602497,60.995678995364116,3,255,178.0,144.0,201.0,155.500886718795,46.27679658786579,52,255,156.0,119.0,193.0,image_0_3989.jpg,overripe
22.525110264057947,8.454532616837419,0,175,22.0,21.0,23.0,166.48582977302303,61.57716807771362,0,255,180.0,147.0,204.0,147.45014222048206,54.61870236955434,0,255,151.0,114.0,191.0,image_0_3989.jpg,overripe
19.962849937238733,13.230618957646538,0,173,22.0,20.0,22.0,155.94931883874386,78.4887450528502,0,255,178.0,123.0,206.0,123.73498623858494,73.78553217013422,0,255,130.0,71.0,186.0,image_0_3989.jpg,overripe
25.54649600313864,3.2143570085391224,0,173,25.0,24.0,27.0,188.65278799470354,42.04996953814728,0,255,192.0,173.0,212.0,132.77290961698787,42.42690427811249,0,245,131.0,102.0,161.0,image_0_4051.jpg,overripe
25.61537933401991,2.155250121609469,9,42,25.0,24.0,27.0,179.6171742435388,40.17983981446488,5,245,185.0,167.0,203.0,133.9681624245991,39.483578559623574,56,242,132.0,104.0,160.0,image_0_4051.jpg,overripe
19.097278210975432,17.016800784727995,0,173,24.0,0.0,26.0,135.2994850669413,95.3910276893518,0,255,180.0,0.0,206.0,83.7921141680153,69.96786268171043,0,242,100.0,0.0,146.0,image_0_4051.jpg,overripe
25.626501888087883,2.15118169331093,8,42,25.0,24.0,27.0,169.02154872247561,37.24620986958177,5,232,175.0,158.0,190.0,146.4344759943112,40.70526587761139,66,255,144.0,116.0,173.0,image_0_4051.jpg,overripe
25.970928350742973,8.917597930942122,0,173,25.0,24.0,27.0,190.28209504193026,43.80020730115709,0,255,193.0,174.0,215.0,128.70208425285665,47.72436893446257,0,245,129.0,99.0,161.0,image_0_4051.jpg,overripe
17.341906076192867,14.12448327275031,0,173,21.0,14.0,22.0,145.37829841508804,86.66671891565994,0,255,177.0,115.0,201.0,109.70196127629323,75.26130267224804,0,243,129.0,2.0,172.0,image_0_4057.jpg,overripe
21.653420733492243,1.7697028762326064,8,36,21.0,21.0,22.0,181.55584828336052,44.318160455456024,7,255,185.0,163.0,208.0,144.23010496382722,40.74770623475418,53,243,146.0,113.0,175.0,image_0_4057.jpg,overripe
21.320286036883704,1.9699943486206022,8,37,21.0,20.0,22.0,197.69790490528163,41.753017117117324,8,255,205.0,182.0,226.0,133.18852716095847,42.212163397479955,39,235,135.0,101.0,165.0,image_0_4057.jpg,overripe
21.63150796637812,11.881934611210335,0,175,21.0,20.0,22.0,179.6493225442228,54.61840898402929,0,255,186.0,163.0,211.0,133.62918705306737,56.07965013478231,0,243,144.0,108.0,174.0,image_0_4057.jpg,overripe
22.12645841174257,12.836978889313446,0,176,21.0,21.0,22.0,182.1304416008029,51.330216775165205,0,255,186.0,165.0,211.0,134.03406097101995,55.3136129227874,0,243,144.0,106.0,174.0,image_0_4057.jpg,overripe
23.624852732197297,13.399566889400797,0,177,24.0,23.0,25.0,196.27932906610957,65.81397041831724,0,255,211.0,181.0,247.0,121.67236709460362,62.97611395070533,0,255,129.0,87.0,166.0,image_0_410.jpg,overripe
24.44362527783513,1.6389507929724703,12,33,24.0,24.0,25.0,188.51512759160968,36.64449078147267,8,233,196.0,174.0,216.0,134.03138474244835,36.66959453579484,59,230,131.0,107.0,159.0,image_0_410.jpg,overripe
24.468487726670958,1.6193954695785775,12,34,24.0,24.0,25.0,210.83979692225475,42.51114290511522,9,255,216.0,190.0,249.0,142.14068478010032,43.027472144450215,54,255,138.0,111.0,172.0,image_0_410.jpg,overripe
24.614140138219184,12.36840837110125,0,175,24.0,23.0,25.0,206.86753792525477,55.69926167434506,0,255,218.0,189.0,250.0,128.12034056818044,57.134760769337184,0,255,133.0,95.0,167.0,image_0_410.jpg,overripe
23.572310009352265,1.955850853323808,11,37,24.0,23.0,24.0,210.95861926566505,34.25678239383199,10,255,215.0,198.0,234.0,119.87303997182175,41.72578415762833,34,229,116.0,90.0,149.0,image_0_410.jpg,overripe
16.382739253010467,8.288688942860839,0,35,19.0,13.0,22.0,111.69192145464082,70.66292573358095,0,253,128.0,34.0,168.0,192.5757261184081,55.21102280846446,53,255,199.0,146.0,255.0,image_0_4103.jpg,overripe
18.844176847258343,7.832263482986944,0,165,20.0,15.0,22.0,111.72792687457657,68.63757328310855,0,255,123.0,32.0,165.0,162.5015188932841,64.83633904647037,0,255,166.0,123.0,222.0,image_0_4103.jpg,overripe
18.498557597744608,8.57781367763866,0,165,20.0,14.0,22.0,111.78597263806631,70.70799575779962,0,255,124.0,23.0,166.0,156.9080250016391,69.32275498526958,0,255,160.0,117.0,219.0,image_0_4103.jpg,overripe
13.335391306248225,13.593057950788593,0,179,19.0,0.0,21.0,91.63556942107219,82.85698770339825,0,255,108.0,0.0,165.0,96.47278558471928,86.86327397926857,0,255,113.0,0.0,172.0,image_0_4103.jpg,overripe
19.303625674760145,4.419547986851245,6,36,20.0,15.0,22.0,109.44562580588763,63.48571465582317,2,255,121.0,33.0,161.0,174.82332757829403,52.019607485173616,52,255,176.0,131.0,227.0,image_0_4103.jpg,overripe
22.584630485389667,8.424534470601767,0,177,22.0,21.0,23.0,192.48953302525973,42.76916213661141,0,255,191.0,171.0,221.0,145.70600396094645,50.492593444201624,0,255,150.0,113.0,184.0,image_0_4106.jpg,overripe
22.193704179840868,1.4382715691935706,6,39,22.0,22.0,23.0,190.0399656023071,42.79039194578994,3,255,190.0,170.0,217.0,150.3395208644592,43.838760729778926,52,255,152.0,116.0,184.0,image_0_4106.jpg,overripe
22.187050484694765,1.460778394485138,6,39,22.0,21.0,23.0,174.86435495639483,37.93001687097137,3,235,177.0,159.0,198.0,163.62257218303742,44.1557029009341,64,255,165.0,129.0,198.0,image_0_4106.jpg,overripe
22.382187901740732,8.124725402886277,0,174,22.0,21.0,23.0,191.65712622910948,45.29332617644986,0,255,191.0,171.0,222.0,143.6587418783225,52.46621378664017,0,255,149.0,111.0,183.0,image_0_4106.jpg,overripe
18.379251937041797,16.37879743435761,0,173,22.0,17.0,22.0,146.16332823737883,88.05135827257126,0,255,177.0,84.0,204.0,109.71691393627741,79.08433643757516,0,255,128.0,2.0,176.0,image_0_4106.jpg,overripe
21.919347216319593,10.020240418044466,0,179,21.0,17.0,25.0,92.43581470463238,88.45971294535443,0,255,37.0,19.0,191.0,134.11793965150872,50.557856588954465,22,215,154.0,90.0,177.0,image_0_4135.jpg,overripe
21.83715427114322,5.662531447953719,0,51,21.0,18.0,26.0,75.77459583510412,74.63035830835024,0,255,30.0,17.0,148.0,170.84156396090097,52.715360204250985,54,255,192.0,125.0,216.0,image_0_4135.jpg,overripe
21.86264003399915,5.735888619698765,0,54,21.0,18.0,25.0,58.41242328941777,57.019088173765255,0,210,25.0,14.0,109.0,168.49372205694857,42.681338765548055,74,237,186.0,131.0,205.0,image_0_4135.jpg,overripe
20.316273693157672,8.039303569976875,0,170,21.0,17.0,25.0,75.47304037399066,76.45538406526109,0,255,30.0,13.0,150.0,153.18218784530387,68.68088868198679,0,254,171.0,104.0,212.0,image_0_4135.jpg,overripe
21.806823629409266,5.740583184619411,0,51,21.0,17.0,26.0,77.10086867828305,75.80583552826178,0,255,30.0,17.0,150.0,167.71668168295793,56.84045642662739,10,255,192.0,120.0,216.0,image_0_4135.jpg,overripe
23.06704731112525,7.591143055740522,0,55,24.0,20.0,28.0,67.09404440469844,70.41188919359271,0,240,30.0,9.0,136.0,201.71904999398078,54.67415090240158,72,255,225.0,153.0,255.0,image_0_4152.jpg,overripe
22.47789223863656,5.615565111825147,0,170,22.0,19.0,26.0,75.89284399883056,74.40558731720508,2,255,33.0,18.0,149.0,170.89784511668702,51.52845933244582,53,255,189.0,125.0,216.0,image_0_4152.jpg,overripe
22.38457014119387,5.645400669432794,0,170,22.0,18.0,26.0,78.18310488933221,76.56087259236634,2,255,33.0,18.0,154.0,168.7201575317729,55.039498807095484,13,255,189.0,124.0,216.0,image_0_4152.jpg,overripe
22.76635767967393,5.628232572479265,0,150,23.0,19.0,26.0,69.78994961047002,68.63919527634806,0,241,31.0,16.0,137.0,191.42174144839802,54.111992551366875,67,255,211.0,143.0,239.0,image_0_4152.jpg,overripe
22.4541317694808,5.647684988072364,0,175,22.0,19.0,26.0,76.16497153765457,74.55854931833763,0,255,33.0,18.0,150.0,169.96576951519424,52.3578510754669,0,254,188.0,124.0,216.0,image_0_4152.jpg,overripe
22.056632816454716,2.6748999633530928,15,37,22.0,21.0,23.0,173.32883604169464,55.31258742368628,11,255,180.0,135.0,214.0,142.9912809016622,46.94765688310458,53,255,140.0,107.0,176.0,image_0_4156.jpg,overripe
21.780204340953937,2.808431657796493,11,37,22.0,20.0,22.0,184.11126147997396,50.962594541039316,12,255,195.0,152.0,226.0,131.97538197708653,47.37188359869269,41,245,129.0,96.0,165.0,image_0_4156.jpg,overripe
22.398826434157378,9.663470819453096,0,174,22.0,21.0,23.0,177.2395066064732,56.96509083071255,0,255,183.0,142.0,219.0,137.04847157511958,55.25561148665496,0,255,139.0,101.0,176.0,image_0_4156.jpg,overripe
20.015485697166294,14.607015024710085,0,173,22.0,19.0,23.0,146.20909306914328,79.21580832276483,0,255,167.0,103.0,201.0,106.80965712455708,73.09919089106243,0,255,112.0,46.0,163.0,image_0_4156.jpg,overripe
22.74970815814213,13.443440078721355,0,175,22.0,21.0,23.0,176.38329941425016,60.096134674042894,0,255,184.0,142.0,221.0,133.27671773468734,59.299509972352844,0,255,137.0,96.0,175.0,image_0_4156.jpg,overripe
23.925000799906144,2.044915925593343,16,38,24.0,23.0,24.0,168.99009182922538,48.92533710004478,14,238,175.0,149.0,207.0,176.8698819338531,55.497318814106514,70,255,179.0,129.0,229.0,image_0_4231.jpg,overripe
23.862053519053763,17.612459715131536,0,179,23.0,21.0,23.0,193.3936071500944,44.930046858396295,13,255,203.0,171.0,228.0,143.84020008319024,63.629625192180065,23,255,145.0,89.0,201.0,image_0_4231.jpg,overripe
23.97070210428643,6.954838278417086,0,176,23.0,23.0,24.0,186.818399974403,52.397481510938654,0,255,189.0,162.0,228.0,153.03527052825802,57.70230648122203,0,255,156.0,107.0,204.0,image_0_4231.jpg,overripe
20.940561640767484,14.207541041227245,0,173,23.0,22.0,24.0,152.3196744915263,83.71511137043306,0,255,175.0,101.0,211.0,118.0024850417551,80.1219980140793,0,255,121.0,52.0,193.0,image_0_4231.jpg,overripe
23.780324441932148,2.0111153843099037,17,37,23.0,23.0,24.0,185.20866884952164,53.121788245573576,16,255,188.0,161.0,226.0,155.63679994880601,53.88684657028558,53,255,157.0,109.0,204.0,image_0_4231.jpg,overripe
20.302610135983542,12.758599662308873,0,173,23.0,22.0,24.0,176.79731595023733,84.95097237696264,0,255,202.0,170.0,240.0,125.8089195230335,75.92730856500944,0,255,145.0,71.0,185.0,image_0_4254 (2).jpg,overripe
23.165237370094307,12.594218846830321,0,174,23.0,22.0,24.0,183.39531404450855,69.197914119956,0,255,197.0,163.0,236.0,141.50499140641003,69.86010709709548,0,255,155.0,94.0,194.0,image_0_4254 (2).jpg,overripe
23.589351072640326,2.1434256291422638,16,38,23.0,23.0,24.0,193.62734097405894,52.98169325094404,10,255,200.0,172.0,235.0,156.55955402384834,51.43062819867952,52,255,159.0,116.0,195.0,image_0_4254 (2).jpg,overripe
23.85285814788099,2.233786350232057,15,40,23.0,23.0,24.0,183.54385402473886,50.80834711257342,10,245,191.0,163.0,224.0,178.15974281566972,53.75907409994051,65,255,183.0,135.0,222.0,image_0_4254 (2).jpg,overripe
23.578406490164124,2.1642273102763245,16,39,23.0,23.0,24.0,154.10087895060244,42.774161090977884,8,210,163.0,142.0,183.0,169.98066664885613,45.14409944445575,78,255,172.0,134.0,204.0,image_0_4254 (2).jpg,overripe
21.23136383294374,6.026419993010124,0,177,24.0,17.0,25.0,96.11900760391747,57.16985342288684,1,189,105.0,26.0,147.0,161.54340911703682,38.7808285524975,78,239,161.0,131.0,203.0,image_0_4254.jpg,overripe
20.560012919543,10.781959310366835,0,178,24.0,16.0,25.0,126.41750379100996,82.33595734433683,0,255,156.0,19.0,192.0,140.39567742747812,64.62567387069957,0,251,148.0,102.0,193.0,image_0_4254.jpg,overripe
19.661113817889188,10.777016955252867,0,178,23.0,15.0,25.0,125.77442258949247,84.10306543460236,0,255,157.0,17.0,193.0,132.26513529936662,68.94019104245885,0,251,142.0,88.0,186.0,image_0_4254.jpg,overripe
21.206663418532976,6.073858894590907,0,177,24.0,16.0,25.0,116.45729160393937,69.78471739961087,1,231,135.0,30.0,175.0,135.94976159063663,38.48996939060939,53,212,135.0,105.0,177.0,image_0_4254.jpg,overripe
13.947413080489849,15.076277680727754,0,173,17.0,0.0,25.0,91.78318160169486,94.19904951948376,0,255,46.0,0.0,183.0,80.92199552195501,82.93611847505679,0,252,71.0,0.0,157.0,image_0_4254.jpg,overripe
25.313128195717635,13.376368448638408,0,174,24.0,22.0,28.0,176.0791328501005,61.27436101350095,0,255,185.0,161.0,214.0,124.76433641679247,52.76154360196072,0,228,132.0,100.0,163.0,image_0_4324.jpg,overripe
24.38133408960104,11.890378327791488,0,173,25.0,22.0,28.0,164.84376954965927,67.7857858099878,0,255,180.0,146.0,206.0,116.96877893349571,56.90508394459334,0,228,127.0,90.0,159.0,image_0_4324.jpg,overripe
25.470584800687313,3.319745670075375,13,40,25.0,23.0,27.0,181.63624913460174,48.17347034374758,5,255,186.0,164.0,212.0,135.86308774095608,35.55547853053375,53,228,133.0,110.0,164.0,image_0_4324.jpg,overripe
25.450490878910973,3.361515983462267,0,60,25.0,23.0,27.0,181.76043274083094,47.820132688715326,10,255,186.0,164.0,212.0,135.42174714522844,35.94721436492803,1,228,133.0,109.0,164.0,image_0_4324.jpg,overripe
25.486374669480426,3.3327523797463408,13,40,25.0,23.0,28.0,143.469075045668,36.53000763989622,3,205,151.0,132.0,167.0,163.03911183030687,34.19378267976067,83,252,160.0,138.0,190.0,image_0_4324.jpg,overripe
23.122999689829864,13.104021488876324,0,174,22.0,22.0,23.0,187.22473549380234,61.80775876103544,0,255,199.0,165.0,233.0,117.19028363335593,52.043998829130075,0,226,119.0,87.0,157.0,image_0_438.jpg,overripe
28.15429241002194,34.89061730329377,0,179,21.0,18.0,22.0,184.63741111328102,56.766847145908024,0,255,202.0,143.0,232.0,77.8940137164126,32.73686676226978,12,162,73.0,53.0,102.0,image_0_438.jpg,overripe
22.751760502705373,2.1803612690082868,11,36,22.0,22.0,23.0,185.5293914921481,55.45385279279765,5,255,195.0,161.0,227.0,128.36999850658825,38.149382979965935,52,226,123.0,99.0,157.0,image_0_438.jpg,overripe
23.16441314661857,10.480798211255266,0,173,22.0,22.0,23.0,189.01310756010983,55.72459698956501,0,255,198.0,165.0,231.0,122.44311824374778,46.52961204757556,0,226,121.0,95.0,157.0,image_0_438.jpg,overripe
56.298360693402564,60.94210121380365,0,179,22.0,18.0,132.0,173.9113028294409,56.651654375404604,0,255,182.0,125.0,224.0,71.90979792990154,33.15577233019913,7,160,65.0,47.0,97.0,image_0_438.jpg,overripe
20.13726628825675,11.940682973251565,0,177,21.0,20.0,22.0,184.8798439468045,70.8731699179367,0,255,205.0,165.0,234.0,124.13806781934471,59.29754614037457,0,255,135.0,100.0,165.0,image_0_4405 (2).jpg,overripe
20.95430454909787,11.117437487349076,0,176,21.0,21.0,22.0,193.73398164657385,60.82108566950847,0,255,208.0,173.0,236.0,131.87957404347898,53.16973080826672,0,255,139.0,108.0,167.0,image_0_4405 (2).jpg,overripe
21.28869023277117,1.2119702862119965,13,35,21.0,21.0,22.0,196.9721590630265,49.182105176523066,3,255,207.0,174.0,233.0,141.2984721835997,38.57608390838046,55,255,140.0,113.0,168.0,image_0_4405 (2).jpg,overripe
21.26631279341763,1.2134354560177194,10,33,21.0,21.0,22.0,149.80807419887785,37.48001395110735,3,201,161.0,138.0,175.0,162.67213289058282,34.24701967030763,86,255,162.0,138.0,186.0,image_0_4405 (2).jpg,overripe
21.857368360787135,12.916519839710368,0,175,21.0,21.0,22.0,198.5719823990316,54.66115256124459,0,255,210.0,179.0,237.0,131.8058250044984,51.94488338688086,0,255,138.0,107.0,167.0,image_0_4405 (2).jpg,overripe
20.969401865207402,5.233484892608221,0,175,22.0,20.0,23.0,102.95269401518644,86.96014874656674,0,255,71.0,17.0,186.0,167.9737755027777,57.16714229693372,0,255,184.0,134.0,216.0,image_0_4408.jpg,overripe
21.684720340187212,7.6581856878485475,0,43,22.0,21.0,26.0,74.92050861731364,66.08432363992706,0,198,51.0,8.0,144.0,218.35683961365046,41.72370323425309,98,255,235.0,190.0,255.0,image_0_4408.jpg,overripe
21.530825134206907,3.833365299087015,0,170,22.0,21.0,23.0,102.70037117003469,85.20020885560285,3,255,71.0,18.0,185.0,176.62532620335682,45.92195246999499,52,255,189.0,144.0,216.0,image_0_4408.jpg,overripe
21.462707981715283,3.8772486249527907,0,170,22.0,20.0,23.0,107.02060669492319,87.4725152723568,3,255,84.0,18.0,188.0,169.3935442059699,54.26762122694542,12,255,185.0,132.0,216.0,image_0_4408.jpg,overripe
27.7982096504209,30.788858454703284,0,179,22.0,18.0,24.0,117.0988677754404,91.71318486092784,2,255,108.0,22.0,212.0,111.85481741276118,38.19300111283092,7,177,122.0,84.0,145.0,image_0_4408.jpg,overripe
20.700377101452137,4.1722901350899795,0,177,22.0,20.0,22.0,132.42777816167978,77.86065315381956,0,255,153.0,60.0,193.0,159.5885497388918,47.95578131629703,53,255,156.0,126.0,197.0,image_0_4427.jpg,overripe
20.092631714034688,11.06956591256426,0,174,21.0,20.0,22.0,133.48568593964401,83.2112163483455,0,255,157.0,42.0,197.0,138.62386104502514,65.89636071391826,0,252,147.0,102.0,184.0,image_0_4427.jpg,overripe
16.517645781300903,14.290238703473502,0,173,21.0,0.0,22.0,125.26470646304504,90.18240878819485,0,255,153.0,0.0,197.0,107.47275392649483,79.18081511486159,0,255,126.0,0.0,168.0,image_0_4427.jpg,overripe
20.631832495878538,4.1436452883561765,0,176,21.0,20.0,22.0,102.72476036288612,59.57298072978638,0,200,119.0,46.0,153.0,177.769410359431,42.896889323961545,82,255,175.0,148.0,211.0,image_0_4427.jpg,overripe
20.733901617982408,4.1949827633068235,0,177,22.0,20.0,22.0,120.73676936593648,70.50359863621921,0,233,140.0,55.0,177.0,172.8711783926791,48.280007716746745,66,255,169.0,139.0,211.0,image_0_4427.jpg,overripe
22.41517659906136,11.887445854371053,0,176,22.0,21.0,23.0,198.1697218262602,54.06088751479005,0,255,203.0,186.0,232.0,130.81155542217888,49.64041890588846,0,224,140.0,104.0,168.0,image_0_4460.jpg,overripe
22.297980176890825,4.74295242869948,0,177,22.0,21.0,23.0,203.52923033319163,39.451125566417254,0,255,204.0,187.0,231.0,139.1580763748218,36.9292463590776,0,225,142.0,112.0,168.0,image_0_4460.jpg,overripe
16.92611765490451,16.141360273565127,0,177,21.0,0.0,22.0,147.5466359900301,99.92239556547705,0,255,193.0,0.0,220.0,96.02534156934337,72.6695376669914,0,223,119.0,0.0,161.0,image_0_4460.jpg,overripe
22.28139978826452,1.7095412788024156,0,36,22.0,21.0,23.0,202.5165011962221,39.44926563783088,4,255,203.0,186.0,229.0,140.61685047640484,34.33886275548028,58,226,143.0,114.0,169.0,image_0_4460.jpg,overripe
22.00011670459566,1.7675685889947121,0,38,22.0,21.0,22.0,209.83031985395255,36.081747575060014,4,255,217.0,198.0,233.0,107.63217212260652,28.17575755475908,40,178,110.0,86.0,131.0,image_0_4460.jpg,overripe
24.19308028799088,4.207022972889504,0,45,24.0,22.0,27.0,78.3840725181853,63.26334385207711,0,225,61.0,16.0,140.0,183.99835185942476,52.47158652644231,74,255,192.0,143.0,229.0,image_0_4463.jpg,overripe
22.788306876339888,8.429904017097035,0,170,24.0,21.0,26.0,91.025756843501,73.21188435771452,0,255,78.0,19.0,158.0,143.0121627817639,60.130355662796475,0,237,153.0,101.0,191.0,image_0_4463.jpg,overripe
22.57617383545857,8.894034953675877,0,173,24.0,21.0,26.0,92.37355168097946,73.34829524246918,0,255,85.0,19.0,158.0,138.85600456026867,61.5468427417796,0,241,150.0,97.0,186.0,image_0_4463.jpg,overripe
22.000693953926415,12.050870917026584,0,173,23.0,19.0,26.0,85.5000867442408,73.95980860466315,0,255,68.0,17.0,154.0,133.13001722492783,73.57007361305858,0,242,152.0,73.0,194.0,image_0_4463.jpg,overripe
23.26111875286566,4.376300362194463,0,43,24.0,21.0,26.0,89.78274285289416,71.01698125658213,0,255,73.0,19.0,157.0,154.98073038650756,49.76146641336098,52,242,162.0,116.0,196.0,image_0_4463.jpg,overripe
23.53335184223253,2.1332332764994186,16,39,23.0,22.0,24.0,191.12149599670423,51.16046589302051,11,255,199.0,171.0,227.0,159.62857117268803,52.54593232043137,52,255,166.0,118.0,198.0,image_0_4520.jpg,overripe
21.09819269555249,14.162785526117405,0,176,23.0,22.0,24.0,161.20238585681275,84.59951966096519,0,255,184.0,117.0,225.0,124.61716133192427,82.46250467827726,0,255,144.0,49.25,190.0,image_0_4520.jpg,overripe
23.64469182682835,2.172207940080606,15,38,23.0,23.0,24.0,184.58631714700246,49.5908133101071,10,248,193.0,166.0,220.0,172.38529258987265,54.1274304677681,60,255,180.0,129.0,213.0,image_0_4520.jpg,overripe
22.89399774310842,12.014468281041655,0,179,22.0,22.0,23.0,199.8986010854574,45.77260907161734,12,255,209.0,180.0,236.0,107.42315821526446,42.930111738481564,19,185,113.0,73.0,139.0,image_0_4520.jpg,overripe
23.76282039800104,12.562709409397264,0,177,23.0,22.0,24.0,187.6602930376686,60.95015180448974,0,255,200.0,169.0,230.0,148.1854681258844,67.94076003952061,0,255,164.0,103.0,197.0,image_0_4520.jpg,overripe
23.56073876618431,2.7164530830051468,3,35,23.0,23.0,25.0,207.27990289413557,40.08652408626653,6,255,218.0,187.0,237.0,125.25734958111195,41.088931578107754,33,246,123.0,94.0,153.0,image_0_4526.jpg,overripe
24.865584539223153,8.797344543758875,0,176,24.0,23.0,25.0,197.3825495049505,42.070557031919996,0,255,201.0,176.0,227.0,131.16186214775323,43.36915479223719,0,245,133.0,103.0,160.0,image_0_4526.jpg,overripe
20.151694592536177,16.71519382682537,0,174,24.0,19.0,25.0,158.862185833968,91.73169711469426,0,255,196.0,123.0,224.0,98.49821972581874,68.76221664406617,0,245,117.0,3.0,153.0,image_0_4526.jpg,overripe
24.50714965727342,1.8616224492723246,6,35,24.0,23.0,25.0,194.65575971058644,42.29632095502733,6,255,200.0,172.0,224.0,136.15287509520184,36.92563195963019,53,245,134.0,108.0,161.0,image_0_4526.jpg,overripe
41.784063214013706,48.32263208801596,0,179,23.0,19.0,26.0,174.09329779131758,56.93524866690268,0,255,189.0,130.0,221.0,84.76088156892612,33.75397427481236,7,188,82.0,57.0,107.0,image_0_4526.jpg,overripe
19.68368945010897,3.863164719045212,0,165,21.0,16.0,22.0,136.8153467894731,83.57071659503073,0,255,171.0,33.0,204.0,149.99425029296125,46.84376679759714,36,236,153.0,112.0,197.0,image_0_4570.jpg,overripe
15.6157443406455,14.255261357887889,0,174,21.0,0.0,22.0,111.3250501045899,93.14918651411048,0,255,153.0,0.0,187.0,109.3285546879278,87.68255706583801,0,255,124.0,0.0,190.0,image_0_4570.jpg,overripe
19.869859488111796,3.814208759654384,0,165,21.0,16.0,22.0,122.81229670678684,76.08411654871358,0,255,152.0,30.0,182.0,168.80274671719107,47.13171375241245,54,255,172.0,131.0,216.0,image_0_4570.jpg,overripe
19.396149339057487,10.95185720846359,0,176,21.0,16.0,22.0,128.16915638107963,81.56452158456916,0,255,158.0,23.0,188.0,148.72886024378758,68.44337529732708,0,255,161.0,108.0,209.0,image_0_4570.jpg,overripe
19.854214809054966,7.470681344090384,0,175,21.0,16.0,22.0,126.13458695199816,77.99973056088766,0,255,155.0,30.0,185.0,161.9229265461236,56.128939141487486,0,255,168.0,125.0,214.0,image_0_4570.jpg,overripe
23.12872068230277,9.803642455719892,0,177,22.0,22.0,23.0,199.18858208955223,40.227387690199194,0,255,198.0,175.0,230.0,136.98547974413646,49.7061780751884,0,255,141.0,103.0,172.0,image_0_4602.jpg,overripe
22.541428571428572,1.3011271502442219,13,36,22.0,22.0,23.0,195.7668869936034,39.65642057021016,2,255,196.0,172.0,223.0,143.7995842217484,41.68230379574189,55,255,144.0,110.0,174.0,image_0_4602.jpg,overripe
18.993539445628997,14.559841257754243,0,173,22.0,20.0,23.0,166.2147014925373,88.15447608489401,0,255,195.0,159.0,228.0,105.48485074626866,67.93107353273865,0,244,120.0,50.0,160.0,image_0_4602.jpg,overripe
22.484765458422174,2.1345273812139993,0,173,22.0,22.0,23.0,196.3455330490405,38.9436934205251,0,255,196.0,173.0,223.0,142.8913539445629,42.73622619889755,0,255,144.0,109.0,174.0,image_0_4602.jpg,overripe
22.55213219616205,1.316927165600458,12,36,22.0,22.0,23.0,182.51976545842217,35.178481464582084,2,238,185.0,163.0,207.0,160.3538379530917,43.55784846969023,67,255,161.0,125.0,192.0,image_0_4602.jpg,overripe
18.963124957235266,10.77429744976665,0,177,21.0,16.0,23.0,116.84325738316674,77.88104709671528,0,255,128.0,48.0,179.0,115.47445432200134,65.13934376650187,0,244,113.0,76.0,159.0,image_0_4675.jpg,overripe
20.59451664008674,3.925034903450974,0,177,21.0,19.0,23.0,127.82542514724227,75.04285497430128,3,255,138.0,67.0,192.0,113.16756406814989,43.29728349407714,33,204,107.0,79.0,150.0,image_0_4675.jpg,overripe
15.28127352060339,14.165499856073996,0,177,21.0,0.0,22.0,100.71902649044965,85.45585073463106,0,255,111.0,0.0,172.0,78.27926292021284,67.96790768727419,0,247,86.0,0.0,132.0,image_0_4675.jpg,overripe
20.876858621107093,4.0925607912253295,0,176,21.0,19.0,23.0,77.38327201528477,45.27237978896655,0,174,83.0,41.0,117.0,178.78590790187008,44.02087294685517,97,255,172.0,144.0,217.0,image_0_4675.jpg,overripe
20.418252251398737,8.051927660542553,0,177,21.0,19.0,23.0,117.04953866721405,72.04715069005421,0,255,124.0,60.0,173.0,133.54039885679998,56.9633034179452,0,244,129.0,96.0,176.0,image_0_4675.jpg,overripe
